Study_id,Species,Taxonomy,Class_name,Order_name,Family_name,Migratory_behaviour,Biological_archives,Tags_type,N_analysis,Life_stage,Instrument,Ablation_type,Beam_diameter,Beam_interval,Laser_fluence,Scan_speed,Reference_materials,LODs,Recovery_values,Analysis_type,Element_composition,Sample_date,Publication_date,Rawdata_name,Reference
765782744b8b0c48d04713602cd7177005efb883,Carcharhinus sorrah,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Suspected migrant,Muscle,Trace element,8,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Hemigaleus microstoma,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Hemigaleidae,Undetermined,Fin,Stable isotope,3,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Hemigaleus microstoma,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Hemigaleidae,Undetermined,Fin,Trace element,3,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Hemipristis elongata,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Hemigaleidae,Undetermined,Fin,Stable isotope,1,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Hemipristis elongata,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Hemigaleidae,Undetermined,Fin,Trace element,1,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Mobula eregoodoo,Chondrichthyes,Chondrichthyes,Myliobatiformes,Mobulidae,Undetermined,Liver,Stable isotope,1,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Mobula eregoodoo,Chondrichthyes,Chondrichthyes,Myliobatiformes,Mobulidae,Undetermined,Liver,Trace element,1,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Mustelus mosis,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Triakidae,Undetermined,Liver,Stable isotope,1,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Mustelus mosis,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Triakidae,Undetermined,Liver,Trace element,1,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Rhizoprionodon acutus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Fin,Stable isotope,6,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Rhizoprionodon acutus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Liver,Stable isotope,6,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Rhizoprionodon acutus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Muscle,Stable isotope,6,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Rhizoprionodon acutus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Fin,Trace element,6,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Rhizoprionodon acutus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Liver,Trace element,6,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Rhizoprionodon acutus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Muscle,Trace element,6,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Sphyrna lewini,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Oceanodromous,Fin,Stable isotope,10,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Sphyrna lewini,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Oceanodromous,Liver,Stable isotope,10,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Sphyrna lewini,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Oceanodromous,Muscle,Stable isotope,10,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Sphyrna lewini,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Oceanodromous,Fin,Trace element,10,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Sphyrna lewini,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Oceanodromous,Liver,Trace element,10,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Sphyrna lewini,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Oceanodromous,Muscle,Trace element,10,Mixed,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Stegostoma tigrinum,Chondrichthyes,Chondrichthyes,Orectolobiformes,Stegostomatidae,Amphidromous,Liver,Stable isotope,1,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,d13C;d15N,2016-2019,2021,Tab.1,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
765782744b8b0c48d04713602cd7177005efb883,Stegostoma tigrinum,Chondrichthyes,Chondrichthyes,Orectolobiformes,Stegostomatidae,Amphidromous,Liver,Trace element,1,Juvenile,CF-EA-IRMS,NA,NA,NA,NA,NA,USGS-40;IAEA-N1;IAEA-CH6;IAEA-CH7,NA,NA,Point,As;Cd;Co;Cr;Cu;Hg;Mn;Ni;Pb;Se;V;Zn,2016-2019,2021,Tab.S2,"Boldrocchi, G., Spanu, D., Mazzoni, M., Omar, M., Baneschi, I., Boschi, C., ... & Monticelli, D. (2021). Bioaccumulation and biomagnification in elasmobranchs: A concurrent assessment of trophic transfer of trace elements in 12 species from the Indian Ocean. Marine Pollution Bulletin, 172, 112853."
7659bda511d5cd50664e9e07a32a2ea1e57e8ec1,Carcharhinus leucas,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Tooth,Trace element,49,Mixed,LA-ICP-MS,Laser ablation,60-80,NA,NA,NA,NA,NA,NA,Line,B;Ba;Li;Cu;Fe;La;Mg;Mn;Na;Ni;Rb;S;Sr;U;Y;Zn,2005-2010,2015,NA,"Kocsis, L., Vennemann, T. W., Ulianov, A., & Brunnschweiler, J. M. (2015). Characterizing the bull shark Carcharhinus leucas habitat in Fiji by the chemical and isotopic compositions of their teeth. Environmental Biology of Fishes, 98, 1609-1622."
7659bda511d5cd50664e9e07a32a2ea1e57e8ec1,Carcharhinus leucas,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Tooth,Stable isotope,49,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d18O,2005-2010,2015,NA,"Kocsis, L., Vennemann, T. W., Ulianov, A., & Brunnschweiler, J. M. (2015). Characterizing the bull shark Carcharhinus leucas habitat in Fiji by the chemical and isotopic compositions of their teeth. Environmental Biology of Fishes, 98, 1609-1622."
7659bda511d5cd50664e9e07a32a2ea1e57e8ec1,Carcharhinus leucas,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Tooth,Trace element,49,Mixed,EPMA,NA,NA,NA,NA,NA,NA,NA,NA,Map,Ca;F;Mg;Na;P;Zn,2005-2010,2015,NA,"Kocsis, L., Vennemann, T. W., Ulianov, A., & Brunnschweiler, J. M. (2015). Characterizing the bull shark Carcharhinus leucas habitat in Fiji by the chemical and isotopic compositions of their teeth. Environmental Biology of Fishes, 98, 1609-1622."
765a856f726c808ba7aed6092632d99e918dff14,Hypomesus nipponensis,Osteichthyes,Actinopterygii,Osmeriformes,Osmeridae,Multiple diadromous,Otolith,Trace element,47,Adult,WD-EM,NA,10,10,NA,NA,CaCO3;SrCO3,NA,NA,Line,Ca;Sr,2003,2006,NA,"Arai, T.  Yang, J.  & Miyazaki, N. (2006). Migration flexibility between freshwater and marine habitats of the pond smelt Hypomesus nipponensis. Journal of Fish Biology, 68(5), 1388-1398."
7667d471e1b60f918f62ba9c930fdd56ccedc84c,Argyrosomus regius,Osteichthyes,Actinopterygii,Perciformes,Sciaenidae,Oceanodromous,Otolith,Trace element,29,Adult,LA-ICP-MS,Laser ablation,40,80,NA,NA,NIST610;NIST612,NA,NA,Point,Ba;Ca;Mg;Na;Sr,1993-1999,2012,NA,"Morales-Nin, B., Geffen, A. J., Perez-Mayol, S., Palmer, M., Gonzalez-Quiros, R., & Grau, A. (2012). Seasonal and ontogenic migrations of meagre (Argyrosomus regius) determined by otolith geochemical signatures. Fisheries research, 127, 154-165."
767e4d739e95dff0dcb2318b63b6d7c9eb5362b9,Pleuronectes platessa,Osteichthyes,Actinopterygii,Pleuronectiformes,Pleuronectidae,Partial migratory,Otolith,Trace element,107,Juvenile,LA-ICP-MS,Laser ablation,NA,NA,NA,NA,NA,NA,NA,Point,Al;As;Ba;Ca;Cd;Cs;Cu;Fe;K;La;Li;Mg;Mn;Na;Pb;Rb;Sn;Sr;U;Zn,2008,2016,NA,"Marriott, A. L.  McCarthy, I. D.  Ramsay, A. L.  & Chenery, S. R. N. (2016). Discriminating nursery grounds of juvenile plaice (Pleuronectes platessa) in the south-eastern Irish Sea using otolith microchemistry. Marine Ecology Progress Series, 546, 183-195."
76830a3911074dadd59c32941c344c77cba5ca52,Catostomus catostomus,Osteichthyes,Actinopterygii,Cypriniformes,Catostomidae,Potamodromous,Egg,Stable isotope,NA,Egg,IRMS,NA,NA,NA,NA,NA,USGS-40,NA,NA,Point,d13C;d15N,NA,2016,NA,"Jones, N. E., & Mackereth, R. W. (2016). Resource subsidies from adfluvial fishes increase stream productivity. Freshwater Biology, 61(6), 991-1005."
76830a3911074dadd59c32941c344c77cba5ca52,Catostomus commersonii,Osteichthyes,Actinopterygii,Cypriniformes,Catostomidae,Potamodromous,Egg,Stable isotope,NA,Egg,IRMS,NA,NA,NA,NA,NA,USGS-40,NA,NA,Point,d13C;d15N,NA,2016,NA,"Jones, N. E., & Mackereth, R. W. (2016). Resource subsidies from adfluvial fishes increase stream productivity. Freshwater Biology, 61(6), 991-1005."
7690935e5be9a70157633875a316d7ba3d083205,Alosa mediocris,Osteichthyes,Actinopterygii,Clupeiformes,Clupeidae,Anadromous,Otolith,Trace element,289,Adult,LA-ICP-MS,Laser ablation,30,NA,NA,2;5,NIST610,NA,NA,Line,Ba;Ca;Cu;Mg;Mn;Pb;Sr;Zn,2016;2017;2018,2022,bt.hill.2022,"Hill, C. R., Rulifson, R. A., & Halden, N. M. (2022). A quantitative approach to investigate natal philopatry in Hickory Shad (Alosa mediocris) using otolith chemistry. Fisheries Research, 249, 106232."
76aba619d776fcd87ebdccfb5bc54e6f6df39745,Carcharhinus isodon,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Suspected migrant,Muscle,Stable isotope,32,Mixed,EA-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2011;2012,2016,NA,"Shaw, A. L., Frazier, B. S., Kucklick, J. R., & Sancho, G. (2016). Trophic ecology of a predatory community in a shallow-water, high-salinity estuary assessed by stable isotope analysis. Marine and Coastal Fisheries, 8(1), 46-61."
76aba619d776fcd87ebdccfb5bc54e6f6df39745,Carcharhinus limbatus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Amphidromous,Muscle,Stable isotope,19,Mixed,EA-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2011;2012,2016,NA,"Shaw, A. L., Frazier, B. S., Kucklick, J. R., & Sancho, G. (2016). Trophic ecology of a predatory community in a shallow-water, high-salinity estuary assessed by stable isotope analysis. Marine and Coastal Fisheries, 8(1), 46-61."
76aba619d776fcd87ebdccfb5bc54e6f6df39745,Carcharhinus plumbeus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Oceanodromous,Muscle,Stable isotope,30,Mixed,EA-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2011;2012,2016,NA,"Shaw, A. L., Frazier, B. S., Kucklick, J. R., & Sancho, G. (2016). Trophic ecology of a predatory community in a shallow-water, high-salinity estuary assessed by stable isotope analysis. Marine and Coastal Fisheries, 8(1), 46-61."
76aba619d776fcd87ebdccfb5bc54e6f6df39745,Cynoscion nebulosus,Osteichthyes,Actinopterygii,Perciformes,Sciaenidae,Undetermined,Muscle,Stable isotope,30,Mixed,EA-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2011;2012,2016,NA,"Shaw, A. L., Frazier, B. S., Kucklick, J. R., & Sancho, G. (2016). Trophic ecology of a predatory community in a shallow-water, high-salinity estuary assessed by stable isotope analysis. Marine and Coastal Fisheries, 8(1), 46-61."
76aba619d776fcd87ebdccfb5bc54e6f6df39745,Paralichthys lethostigma,Osteichthyes,Actinopterygii,Pleuronectiformes,Paralichthyidae,Undetermined,Muscle,Stable isotope,22,Mixed,EA-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2011;2012,2016,NA,"Shaw, A. L., Frazier, B. S., Kucklick, J. R., & Sancho, G. (2016). Trophic ecology of a predatory community in a shallow-water, high-salinity estuary assessed by stable isotope analysis. Marine and Coastal Fisheries, 8(1), 46-61."
76aba619d776fcd87ebdccfb5bc54e6f6df39745,Rhinoptera bonasus,Chondrichthyes,Chondrichthyes,Myliobatiformes,Rhinopteridae,Oceanodromous,Muscle,Stable isotope,29,Mixed,EA-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2011;2012,2016,NA,"Shaw, A. L., Frazier, B. S., Kucklick, J. R., & Sancho, G. (2016). Trophic ecology of a predatory community in a shallow-water, high-salinity estuary assessed by stable isotope analysis. Marine and Coastal Fisheries, 8(1), 46-61."
76aba619d776fcd87ebdccfb5bc54e6f6df39745,Rhizoprionodon terraenovae,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Suspected migrant,Muscle,Stable isotope,57,Mixed,EA-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2011;2012,2016,NA,"Shaw, A. L., Frazier, B. S., Kucklick, J. R., & Sancho, G. (2016). Trophic ecology of a predatory community in a shallow-water, high-salinity estuary assessed by stable isotope analysis. Marine and Coastal Fisheries, 8(1), 46-61."
76aba619d776fcd87ebdccfb5bc54e6f6df39745,Sciaenops ocellatus,Osteichthyes,Actinopterygii,Perciformes,Sciaenidae,Multiple diadromous,Muscle,Stable isotope,45,Mixed,EA-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2011;2012,2016,NA,"Shaw, A. L., Frazier, B. S., Kucklick, J. R., & Sancho, G. (2016). Trophic ecology of a predatory community in a shallow-water, high-salinity estuary assessed by stable isotope analysis. Marine and Coastal Fisheries, 8(1), 46-61."
